task times: 17755, 2626, 31332, 13101, 23606, 23073, 23485, 29062, 31297, 29691, 13436, 28065, 1833, 3293, 24907, 24079, 14725, 12812, 26412, 27999, 9474, 11930, 4795, 27721, 29629, 28472, 7347, 29740, 20208, 22603, 30644, 3515, 15057, 16962, 11076, 12274, 27063, 4134, 24595, 11088, 19071, 5234, 387, 21824, 22062, 14374, 6247, 2008, 24791, 6167, 17163, 18885, 29120, 3209, 28278, 12934, 26304, 20223, 13547, 24281, 26347, 12882, 1462, 2419, 26738, 8449, 31269, 7156, 19908, 21960, 31700, 19482, 24057, 628, 8237, 6453, 7281, 22773, 23856, 15835, 17336, 10933, 31600, 27100, 26541, 4648, 26974, 22648, 740, 23205, 21450, 5840, 29512, 6772, 10151, 3739, 10757, 13096, 24847, 10522, 4773, 11310, 19335, 7758, 30072, 7079, 6019, 17512, 22842, 4467, 26925, 29569, 10224, 14478, 17506, 20875, 6931, 8864, 31229, 6792, 13040, 29135, 31321, 14586, 15695, 21720, 12561, 17050, 12115, 2398, 19978, 11596, 22177, 22658, 8116, 20563, 9668, 16819, 25228, 1473, 8145, 18375, 10726, 50, 10054, 5195, 17897, 10426, 13368, 25880, 19163, 6428, 13742, 30759, 7583, 1597, 8776, 27047, 10619, 11992, 31780, 14412, 8991, 8818, 19457, 25577, 31971, 29841, 22437, 23105, 28753, 12329, 6013, 9755, 16611, 8023, 12164, 5268, 7181, 15185, 28517, 17593, 14974, 22686, 7652, 21845, 9892, 25474, 4986, 9480, 19566, 16573, 26687, 22681, 13909, 9845, 14606, 7053, 7069, 368, 18403, 20217, 9176, 14982, 31623, 6804, 941, 28758, 624, 5136, 22231, 31033, 7394, 28843, 23408, 16756, 21083, 29953, 29296, 22962, 5678, 5924, 2417, 18865, 8046, 1774, 20917, 31547, 30733, 4246, 26729, 20824, 1861, 3458, 21547, 16322, 6967, 22364, 31691, 30361, 13779, 29032, 31310, 30296, 8439, 23573, 29753, 8200, 3547, 18130, 21004, 5555, 17324, 5154, 1036, 32540, 8567, 25587, 13125, 1709, 30537, 6188, 976, 8881, 31381, 1925, 19538, 32451, 22997, 21147, 26309, 6534, 13172, 3908, 32379, 27287, 29676, 15903, 32607, 9408, 24364, 15984, 2687, 26735, 18748, 13355, 5063, 31334, 16931, 5199, 3343, 21171, 14601, 19317, 16985, 6115, 23193, 12969, 19283, 23155, 11945, 18040, 13860, 9351, 14621, 21578, 20324, 12766, 8712, 4595, 11116, 25606, 10517, 21380, 21713, 18124, 26662, 21351, 17451, 14583, 10554, 16555, 1307, 3382, 21396, 1948, 11404, 14166, 13338, 2199, 1080, 22968, 9467, 12572, 3950, 18179, 22676, 11045, 19731, 19478, 19349, 5814, 23272, 22081, 8799, 438, 24074, 18868, 30129, 4605, 21695, 7223, 21124, 5550, 13679, 2076, 28979, 28103, 32497, 27506, 26591, 1782, 7689, 10108, 23570, 21679, 19502, 5218, 30626, 635, 19344, 23845, 9433, 20371, 9305, 22488, 21970, 18605, 18227, 11790, 23334, 21526, 14603, 27023, 3529, 17409, 11285, 14671, 20526, 25375, 10769, 672, 10930, 12143, 13260, 4774, 1847, 14168, 31209, 1035, 
proc_nr | curr_time | task_nr | task_beg | task_time | task_end
	0	0	0	0	17755	17755
	1	0	1	0	2626	2626
	2	0	2	0	31332	31332
	3	0	3	0	13101	13101
	4	0	4	0	23606	23606
	5	0	5	0	23073	23073
	6	0	6	0	23485	23485
	7	0	7	0	29062	29062
	8	0	8	0	31297	31297
	9	0	9	0	29691	29691
	10	0	10	0	13436	13436
	11	0	11	0	28065	28065
	12	0	12	0	1833	1833
	13	0	13	0	3293	3293
	14	0	14	0	24907	24907
	15	0	15	0	24079	24079
	16	0	16	0	14725	14725
	17	0	17	0	12812	12812
	18	0	18	0	26412	26412
	19	0	19	0	27999	27999
	20	0	20	0	9474	9474
	21	0	21	0	11930	11930
	22	0	22	0	4795	4795
	23	0	23	0	27721	27721
	24	0	24	0	29629	29629
	25	0	25	0	28472	28472
	26	0	26	0	7347	7347
	27	0	27	0	29740	29740
	28	0	28	0	20208	20208
	29	0	29	0	22603	22603
	12	1833	30	1833	30644	32477
	1	2626	31	2626	3515	6141
	13	3293	32	3293	15057	18350
	22	4795	33	4795	16962	21757
	1	6141	34	6141	11076	17217
	26	7347	35	7347	12274	19621
	20	9474	36	9474	27063	36537
	21	11930	37	11930	4134	16064
	17	12812	38	12812	24595	37407
	3	13101	39	13101	11088	24189
	10	13436	40	13436	19071	32507
	16	14725	41	14725	5234	19959
	21	16064	42	16064	387	16451
	21	16451	43	16451	21824	38275
	1	17217	44	17217	22062	39279
	0	17755	45	17755	14374	32129
	13	18350	46	18350	6247	24597
	26	19621	47	19621	2008	21629
	16	19959	48	19959	24791	44750
	28	20208	49	20208	6167	26375
	26	21629	50	21629	17163	38792
	22	21757	51	21757	18885	40642
	29	22603	52	22603	29120	51723
	5	23073	53	23073	3209	26282
	6	23485	54	23485	28278	51763
	4	23606	55	23606	12934	36540
	15	24079	56	24079	26304	50383
	3	24189	57	24189	20223	44412
	13	24597	58	24597	13547	38144
	14	24907	59	24907	24281	49188
	5	26282	60	26282	26347	52629
	28	26375	61	26375	12882	39257
	18	26412	62	26412	1462	27874
	23	27721	63	27721	2419	30140
	18	27874	64	27874	26738	54612
	19	27999	65	27999	8449	36448
	11	28065	66	28065	31269	59334
	25	28472	67	28472	7156	35628
	7	29062	68	29062	19908	48970
	24	29629	69	29629	21960	51589
	9	29691	70	29691	31700	61391
	27	29740	71	29740	19482	49222
	23	30140	72	30140	24057	54197
	8	31297	73	31297	628	31925
	2	31332	74	31332	8237	39569
	8	31925	75	31925	6453	38378
	0	32129	76	32129	7281	39410
	12	32477	77	32477	22773	55250
	10	32507	78	32507	23856	56363
	25	35628	79	35628	15835	51463
	19	36448	80	36448	17336	53784
	20	36537	81	36537	10933	47470
	4	36540	82	36540	31600	68140
	17	37407	83	37407	27100	64507
	13	38144	84	38144	26541	64685
	21	38275	85	38275	4648	42923
	8	38378	86	38378	26974	65352
	26	38792	87	38792	22648	61440
	28	39257	88	39257	740	39997
	1	39279	89	39279	23205	62484
	0	39410	90	39410	21450	60860
	2	39569	91	39569	5840	45409
	28	39997	92	39997	29512	69509
	22	40642	93	40642	6772	47414
	21	42923	94	42923	10151	53074
	3	44412	95	44412	3739	48151
	16	44750	96	44750	10757	55507
	2	45409	97	45409	13096	58505
	22	47414	98	47414	24847	72261
	20	47470	99	47470	10522	57992
	3	48151	100	48151	4773	52924
	7	48970	101	48970	11310	60280
	14	49188	102	49188	19335	68523
	27	49222	103	49222	7758	56980
	15	50383	104	50383	30072	80455
	25	51463	105	51463	7079	58542
	24	51589	106	51589	6019	57608
	29	51723	107	51723	17512	69235
	6	51763	108	51763	22842	74605
	5	52629	109	52629	4467	57096
	3	52924	110	52924	26925	79849
	21	53074	111	53074	29569	82643
	19	53784	112	53784	10224	64008
	23	54197	113	54197	14478	68675
	18	54612	114	54612	17506	72118
	12	55250	115	55250	20875	76125
	16	55507	116	55507	6931	62438
	10	56363	117	56363	8864	65227
	27	56980	118	56980	31229	88209
	5	57096	119	57096	6792	63888
	24	57608	120	57608	13040	70648
	20	57992	121	57992	29135	87127
	2	58505	122	58505	31321	89826
	25	58542	123	58542	14586	73128
	11	59334	124	59334	15695	75029
	7	60280	125	60280	21720	82000
	0	60860	126	60860	12561	73421
	9	61391	127	61391	17050	78441
	26	61440	128	61440	12115	73555
	16	62438	129	62438	2398	64836
	1	62484	130	62484	19978	82462
	5	63888	131	63888	11596	75484
	19	64008	132	64008	22177	86185
	17	64507	133	64507	22658	87165
	13	64685	134	64685	8116	72801
	16	64836	135	64836	20563	85399
	10	65227	136	65227	9668	74895
	8	65352	137	65352	16819	82171
	4	68140	138	68140	25228	93368
	14	68523	139	68523	1473	69996
	23	68675	140	68675	8145	76820
	29	69235	141	69235	18375	87610
	28	69509	142	69509	10726	80235
	14	69996	143	69996	50	70046
	14	70046	144	70046	10054	80100
	24	70648	145	70648	5195	75843
	18	72118	146	72118	17897	90015
	22	72261	147	72261	10426	82687
	13	72801	148	72801	13368	86169
	25	73128	149	73128	25880	99008
	0	73421	150	73421	19163	92584
	26	73555	151	73555	6428	79983
	6	74605	152	74605	13742	88347
	10	74895	153	74895	30759	105654
	11	75029	154	75029	7583	82612
	5	75484	155	75484	1597	77081
	24	75843	156	75843	8776	84619
	12	76125	157	76125	27047	103172
	23	76820	158	76820	10619	87439
	5	77081	159	77081	11992	89073
	9	78441	160	78441	31780	110221
	3	79849	161	79849	14412	94261
	26	79983	162	79983	8991	88974
	14	80100	163	80100	8818	88918
	28	80235	164	80235	19457	99692
	15	80455	165	80455	25577	106032
	7	82000	166	82000	31971	113971
	8	82171	167	82171	29841	112012
	1	82462	168	82462	22437	104899
	11	82612	169	82612	23105	105717
	21	82643	170	82643	28753	111396
	22	82687	171	82687	12329	95016
	24	84619	172	84619	6013	90632
	16	85399	173	85399	9755	95154
	13	86169	174	86169	16611	102780
	19	86185	175	86185	8023	94208
	20	87127	176	87127	12164	99291
	17	87165	177	87165	5268	92433
	23	87439	178	87439	7181	94620
	29	87610	179	87610	15185	102795
	27	88209	180	88209	28517	116726
	6	88347	181	88347	17593	105940
	14	88918	182	88918	14974	103892
	26	88974	183	88974	22686	111660
	5	89073	184	89073	7652	96725
	2	89826	185	89826	21845	111671
	18	90015	186	90015	9892	99907
	24	90632	187	90632	25474	116106
	17	92433	188	92433	4986	97419
	0	92584	189	92584	9480	102064
	4	93368	190	93368	19566	112934
	19	94208	191	94208	16573	110781
	3	94261	192	94261	26687	120948
	23	94620	193	94620	22681	117301
	22	95016	194	95016	13909	108925
	16	95154	195	95154	9845	104999
	5	96725	196	96725	14606	111331
	17	97419	197	97419	7053	104472
