task times: 20, 20, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 
proc_nr | curr_time | task_nr | task_beg | task_time | task_end
	0	0	0	0	20	20
	1	0	1	0	20	20
	2	0	2	0	20	20
	3	0	3	0	21	21
	4	0	4	0	22	22
	5	0	5	0	23	23
	6	0	6	0	24	24
	7	0	7	0	25	25
	8	0	8	0	26	26
	9	0	9	0	27	27
	10	0	10	0	28	28
	11	0	11	0	29	29
	12	0	12	0	30	30
	13	0	13	0	31	31
	14	0	14	0	32	32
	15	0	15	0	33	33
	16	0	16	0	34	34
	17	0	17	0	35	35
	18	0	18	0	36	36
	19	0	19	0	37	37
	0	20	20	20	38	58
	1	20	21	20	39	59
	2	20	22	20	21	41
	3	21	23	21	22	43
	4	22	24	22	23	45
	5	23	25	23	24	47
	6	24	26	24	25	49
	7	25	27	25	26	51
	8	26	28	26	27	53
	9	27	29	27	28	55
	10	28	30	28	29	57
	11	29	31	29	30	59
	12	30	32	30	31	61
	13	31	33	31	32	63
	14	32	34	32	33	65
	15	33	35	33	34	67
	16	34	36	34	35	69
	17	35	37	35	36	71
	18	36	38	36	37	73
	19	37	39	37	38	75
	2	41	40	41	39	80
80
