task times: 32, 34, 38, 35, 26, 9, 13, 8, 21, 20, 27, 29, 5, 25, 17, 28, 25, 14, 41, 44, 45, 4, 4, 7, 23, 14, 24, 21, 30, 28, 44, 44, 46, 31, 11, 4, 22, 9, 9, 40, 21, 13, 14, 5, 21, 40, 37, 21, 47, 27, 16, 48, 9, 4, 19, 8, 29, 16, 22, 27, 10, 45, 49, 21, 41, 3, 40, 46, 44, 36, 33, 21, 43, 38, 42, 46, 17, 44, 40, 20, 23, 31, 50, 26, 5, 42, 23, 42, 20, 5, 10, 29, 13, 43, 23, 42, 69, 82, 63, 91, 78, 69, 80, 89, 104, 87, 68, 67, 91, 79, 75, 110, 52, 83, 66, 72, 139, 113, 104, 98, 72, 99, 90, 77, 107, 71, 109, 70, 79, 
proc_nr | curr_time | task_nr | task_beg | task_time | task_end
	0	0	0	0	32	32
	1	0	1	0	34	34
	2	0	2	0	38	38
	3	0	3	0	35	35
	4	0	4	0	26	26
	5	0	5	0	9	9
	6	0	6	0	13	13
	7	0	7	0	8	8
	8	0	8	0	21	21
	9	0	9	0	20	20
	10	0	10	0	27	27
	11	0	11	0	29	29
	12	0	12	0	5	5
	13	0	13	0	25	25
	14	0	14	0	17	17
	15	0	15	0	28	28
	16	0	16	0	25	25
	17	0	17	0	14	14
	18	0	18	0	41	41
	19	0	19	0	44	44
	20	0	20	0	45	45
	21	0	21	0	4	4
	22	0	22	0	4	4
	23	0	23	0	7	7
	24	0	24	0	23	23
	25	0	25	0	14	14
	26	0	26	0	24	24
	27	0	27	0	21	21
	28	0	28	0	30	30
	29	0	29	0	28	28
	30	0	30	0	44	44
	31	0	31	0	44	44
	32	0	32	0	46	46
	33	0	33	0	31	31
	21	4	34	4	11	15
	22	4	35	4	4	8
	12	5	36	5	22	27
	23	7	37	7	9	16
	7	8	38	8	9	17
	22	8	39	8	40	48
	5	9	40	9	21	30
	6	13	41	13	13	26
	17	14	42	14	14	28
	25	14	43	14	5	19
	21	15	44	15	21	36
	23	16	45	16	40	56
	14	17	46	17	37	54
	7	17	47	17	21	38
	25	19	48	19	47	66
	9	20	49	20	27	47
	8	21	50	21	16	37
	27	21	51	21	48	69
	24	23	52	23	9	32
	26	24	53	24	4	28
	13	25	54	25	19	44
	16	25	55	25	8	33
	4	26	56	26	29	55
	6	26	57	26	16	42
	10	27	58	27	22	49
	12	27	59	27	27	54
	15	28	60	28	10	38
	29	28	61	28	45	73
	17	28	62	28	49	77
	26	28	63	28	21	49
	11	29	64	29	41	70
	28	30	65	30	3	33
	5	30	66	30	40	70
	33	31	67	31	46	77
	0	32	68	32	44	76
	24	32	69	32	36	68
	16	33	70	33	33	66
	28	33	71	33	21	54
	1	34	72	34	43	77
	3	35	73	35	38	73
	21	36	74	36	42	78
	8	37	75	37	46	83
	2	38	76	38	17	55
	7	38	77	38	44	82
	15	38	78	38	40	78
	18	41	79	41	20	61
	6	42	80	42	23	65
	19	44	81	44	31	75
	30	44	82	44	50	94
	31	44	83	44	26	70
	13	44	84	44	5	49
	20	45	85	45	42	87
	32	46	86	46	23	69
	9	47	87	47	42	89
	22	48	88	48	20	68
	10	49	89	49	5	54
	26	49	90	49	10	59
	13	49	91	49	29	78
	14	54	92	54	13	67
	12	54	93	54	43	97
	28	54	94	54	23	77
	10	54	95	54	42	96
	4	55	96	55	69	124
	2	55	97	55	82	137
	23	56	98	56	63	119
	26	59	99	59	91	150
	18	61	100	61	78	139
	6	65	101	65	69	134
	25	66	102	66	80	146
	16	66	103	66	89	155
	14	67	104	67	104	171
	24	68	105	68	87	155
	22	68	106	68	68	136
	27	69	107	69	67	136
	32	69	108	69	91	160
	11	70	109	70	79	149
	5	70	110	70	75	145
	31	70	111	70	110	180
	29	73	112	73	52	125
	3	73	113	73	83	156
	19	75	114	75	66	141
	0	76	115	76	72	148
	17	77	116	77	139	216
	33	77	117	77	113	190
	1	77	118	77	104	181
	28	77	119	77	98	175
	21	78	120	78	72	150
	15	78	121	78	99	177
	13	78	122	78	90	168
	7	82	123	82	77	159
	8	83	124	83	107	190
	20	87	125	87	71	158
	9	89	126	89	109	198
	30	94	127	94	70	164
	10	96	128	96	79	175
175
