task times: 133, 338, 143, 263, 475, 19, 379, 424, 290, 174, 16, 484, 303, 295, 126, 145, 262, 26, 36, 156, 390, 246, 50, 398, 345, 398, 329, 117, 151, 426, 92, 170, 443, 396, 29, 7, 143, 368, 89, 265, 47, 57, 164, 82, 264, 61, 97, 283, 149, 182, 364, 221, 275, 225, 420, 369, 306, 468, 404, 434, 119, 71, 309, 418, 346, 460, 106, 448, 399, 140, 494, 20, 297, 143, 73, 210, 467, 287, 349, 12, 275, 88, 15, 139, 179, 79, 190, 389, 410, 193, 212, 113, 87, 269, 91, 154, 128, 298, 29, 148, 313, 418, 375, 75, 262, 346, 2, 13, 331, 495, 15, 164, 298, 456, 45, 361, 206, 28, 500, 195, 142, 46, 333, 374, 464, 60, 83, 441, 323, 298, 327, 217, 255, 219, 499, 248, 455, 392, 120, 215, 215, 207, 251, 268, 96, 349, 453, 151, 257, 224, 49, 449, 471, 352, 218, 409, 454, 452, 184, 3, 149, 199, 400, 74, 192, 368, 195, 319, 33, 434, 466, 314, 473, 416, 200, 279, 28, 452, 112, 49, 98, 91, 490, 245, 43, 285, 299, 295, 129, 420, 51, 260, 305, 398, 91, 148, 424, 119, 279, 422, 
proc_nr | curr_time | task_nr | task_beg | task_time | task_end
	0	0	0	0	133	133
	1	0	1	0	338	338
	2	0	2	0	143	143
	3	0	3	0	263	263
	4	0	4	0	475	475
	5	0	5	0	19	19
	6	0	6	0	379	379
	7	0	7	0	424	424
	8	0	8	0	290	290
	9	0	9	0	174	174
	10	0	10	0	16	16
	11	0	11	0	484	484
	12	0	12	0	303	303
	13	0	13	0	295	295
	14	0	14	0	126	126
	15	0	15	0	145	145
	16	0	16	0	262	262
	17	0	17	0	26	26
	18	0	18	0	36	36
	19	0	19	0	156	156
	20	0	20	0	390	390
	21	0	21	0	246	246
	22	0	22	0	50	50
	23	0	23	0	398	398
	24	0	24	0	345	345
	25	0	25	0	398	398
	26	0	26	0	329	329
	27	0	27	0	117	117
	28	0	28	0	151	151
	29	0	29	0	426	426
	30	0	30	0	92	92
	31	0	31	0	170	170
	32	0	32	0	443	443
	33	0	33	0	396	396
	34	0	34	0	29	29
	35	0	35	0	7	7
	36	0	36	0	143	143
	37	0	37	0	368	368
	38	0	38	0	89	89
	39	0	39	0	265	265
	40	0	40	0	47	47
	41	0	41	0	57	57
	42	0	42	0	164	164
	43	0	43	0	82	82
	44	0	44	0	264	264
	45	0	45	0	61	61
	46	0	46	0	97	97
	47	0	47	0	283	283
	48	0	48	0	149	149
	49	0	49	0	182	182
	35	7	50	7	364	371
	10	16	51	16	221	237
	5	19	52	19	275	294
	17	26	53	26	225	251
	34	29	54	29	420	449
	18	36	55	36	369	405
	40	47	56	47	306	353
	22	50	57	50	468	518
	41	57	58	57	404	461
	45	61	59	61	434	495
	43	82	60	82	119	201
	38	89	61	89	71	160
	30	92	62	92	309	401
	46	97	63	97	418	515
	27	117	64	117	346	463
	14	126	65	126	460	586
	0	133	66	133	106	239
	2	143	67	143	448	591
	36	143	68	143	399	542
	15	145	69	145	140	285
	48	149	70	149	494	643
	28	151	71	151	20	171
	19	156	72	156	297	453
	38	160	73	160	143	303
	42	164	74	164	73	237
	31	170	75	170	210	380
	28	171	76	171	467	638
	9	174	77	174	287	461
	49	182	78	182	349	531
	43	201	79	201	12	213
	43	213	80	213	275	488
	10	237	81	237	88	325
	42	237	82	237	15	252
	0	239	83	239	139	378
	21	246	84	246	179	425
	17	251	85	251	79	330
	42	252	86	252	190	442
	16	262	87	262	389	651
	3	263	88	263	410	673
	44	264	89	264	193	457
	39	265	90	265	212	477
	47	283	91	283	113	396
	15	285	92	285	87	372
	8	290	93	290	269	559
	5	294	94	294	91	385
	13	295	95	295	154	449
	12	303	96	303	128	431
	38	303	97	303	298	601
	10	325	98	325	29	354
